,trial,listener,imitator,imitated_sound,rated_sound,rating,duplicate_flag,Heuristic,CAEB,CAE,CAESL,CAEDL,CAESDL
15,2.0,12.0,6.0,10.0,9.0,22.0,0.0,0.34322591058371554,0.18583415064853254,0.20770896479784443,0.21542878716094147,0.23482370081344442,0.21101847552715547
16,2.0,12.0,6.0,10.0,8.0,33.0,0.0,0.15232006506714874,0.23922299005197828,0.261811844141999,0.30589851733233187,0.27810905207105996,0.3005602233712994
17,2.0,12.0,6.0,10.0,11.0,61.0,0.0,0.28827450398533694,0.15446241865027444,0.18382037154596945,0.19603730243975073,0.22835834949956174,0.20086197922538118
18,2.0,12.0,6.0,10.0,10.0,16.0,0.0,0.187058074590884,0.20657201754985846,0.19030049205865832,0.23344523344991266,0.2558890498876744,0.25425440919357245
19,3.0,12.0,0.0,10.0,7.0,0.0,0.0,0.3201363498146064,0.10584330718862615,0.15194634878895236,0.20310658634469095,0.13571035502668616,0.16468780580256803
20,3.0,12.0,0.0,10.0,6.0,0.0,0.0,0.26177826004031596,0.07834446867946616,0.10362516039825707,0.1388924627503249,0.0859005167989303,0.11822800791483232
21,3.0,12.0,0.0,10.0,9.0,21.0,0.0,0.3168359294155251,0.1252599922772532,0.16873559886357178,0.18993360784139776,0.1429730815265009,0.17309784601854114
22,3.0,12.0,0.0,10.0,8.0,20.0,0.0,0.18998347021493261,0.12240196835843267,0.14901545314487796,0.2120443932175473,0.15306027113073203,0.2051271771419665
23,3.0,12.0,0.0,10.0,11.0,61.0,0.0,0.9486491159575591,0.11979261541801661,0.16642475059793474,0.18305666573513787,0.12446218685753067,0.16713126155117156
24,3.0,12.0,0.0,10.0,10.0,47.0,0.0,0.17379905783100486,0.1263714471562141,0.1983037216381759,0.22414199237647803,0.17273644714558567,0.23336085042731408
25,4.0,12.0,13.0,11.0,7.0,9.0,0.0,0.23345109132619105,0.24072386498805193,0.24520867013445105,0.30642144659749415,0.24907609271374978,0.3182286879031825
26,4.0,12.0,13.0,11.0,6.0,27.0,0.0,0.3838826064043083,0.26481200037696206,0.3011826190727041,0.38524692753378176,0.31328527936072004,0.3560652355758719
27,4.0,12.0,13.0,11.0,9.0,15.0,0.0,0.4956780519288889,0.1955792963345335,0.21599837009048692,0.25657193807720136,0.23978282136032125,0.24612615800652574
28,4.0,12.0,13.0,11.0,8.0,44.0,0.0,0.39948032038269377,0.3297473004538755,0.4186361005713824,0.4284481280874644,0.3051119078856239,0.3937193235759028
29,4.0,12.0,13.0,11.0,11.0,0.0,0.0,0.24827104851649856,0.20143719428670068,0.21833316942145153,0.28847807954018134,0.22331659349272784,0.250793013205571
30,4.0,12.0,13.0,11.0,10.0,0.0,0.0,0.29094041188651865,0.18238272959257637,0.1675681820165505,0.24338126991085704,0.1955510789471492,0.20630880194906476
31,5.0,12.0,3.0,6.0,7.0,41.0,0.0,0.07464945359970489,0.23578327259897425,0.22532612450938974,0.25338798893943354,0.22955672916051476,0.2180717417183308
32,5.0,12.0,3.0,6.0,6.0,59.0,0.0,0.10669469762292133,0.2674557504919081,0.2812441647198265,0.3191658026629448,0.2945823041366293,0.2796942354637434
33,5.0,12.0,3.0,6.0,9.0,0.0,0.0,0.1291226565394054,0.1561183765202399,0.21559151124761958,0.2185083863078508,0.22094822516997042,0.19673946282336013
34,5.0,12.0,3.0,6.0,8.0,11.0,0.0,0.0747603159890448,0.2901295442042025,0.3295827751910398,0.32433476024876307,0.3422547635049078,0.2874497230712632
35,5.0,12.0,3.0,6.0,11.0,0.0,0.0,0.12931883861522894,0.22704076275194196,0.28318753422992105,0.3094320750796472,0.30208657478464074,0.25823055404185946
36,5.0,12.0,3.0,6.0,10.0,0.0,0.0,0.10555052739135587,0.12735010488181747,0.16543237926996465,0.15315158656495578,0.17142865916537486,0.1508223559793087
37,6.0,12.0,10.0,13.0,13.0,11.0,0.0,0.14524895690424436,0.38735912195737415,0.485609258402855,0.4942717066811917,0.47600954136161283,0.4792456125695359
38,6.0,12.0,10.0,13.0,12.0,9.0,0.0,0.15027786549387243,0.2858986713474554,0.29904368928602526,0.3662611257518963,0.3414447741833437,0.3334765795708733
39,6.0,12.0,10.0,13.0,15.0,0.0,0.0,0.17478112370180035,0.31068347695529996,0.3175911606067722,0.38124548770933625,0.3475163290997095,0.358943234050354
40,6.0,12.0,10.0,13.0,14.0,0.0,0.0,0.25074547405822517,0.2386951453251059,0.22726052525614066,0.2945920455557898,0.26816595046509845,0.27878982775024796
41,6.0,12.0,10.0,13.0,17.0,51.0,0.0,0.14201761817054442,0.4905626346041774,0.4680551549393385,0.5598305870480167,0.5375257019908986,0.49795397191348734
42,6.0,12.0,10.0,13.0,16.0,58.0,0.0,0.15078838714120413,0.29256442374660224,0.2786601643476056,0.34774613530317305,0.3231448996608949,0.31051604188250154
43,7.0,12.0,3.0,13.0,13.0,28.0,0.0,0.17691134101859293,0.1728477390209092,0.16879659332692393,0.1961152891263201,0.19748931627762448,0.20882654584472754
44,7.0,12.0,3.0,13.0,12.0,34.0,0.0,0.2476825564775604,0.21726376858543364,0.22097242562300776,0.29334349772495716,0.2589464515783695,0.280755852770547
45,7.0,12.0,3.0,13.0,15.0,48.0,0.0,0.221243151022842,0.25917767386446405,0.285590028824437,0.34771402761367814,0.3270327748525916,0.29927047345418895
46,7.0,12.0,3.0,13.0,14.0,41.0,0.0,0.18928308167912647,0.259346825589361,0.26286703117645227,0.3090070666589872,0.3016867839145057,0.2987426818139448
47,7.0,12.0,3.0,13.0,17.0,34.0,0.0,0.2003852269965812,0.4147844153518158,0.41107175622337677,0.5665536481068751,0.5040281476897569,0.4891667122216314
48,7.0,12.0,3.0,13.0,16.0,45.0,0.0,0.17860704600406363,0.35125175334856595,0.426357552911752,0.45840623820451365,0.40108867345685956,0.4279138257958269
49,8.0,12.0,8.0,10.0,7.0,24.0,0.0,0.24755733226567844,0.20233600652596162,0.2416497548778561,0.25875430990570153,0.1918826455843639,0.26572792456984384
50,8.0,12.0,8.0,10.0,6.0,27.0,0.0,0.28154237994960685,0.2692991291255251,0.32268559000133396,0.36971156110401454,0.2587619468598093,0.32649957418920644
51,8.0,12.0,8.0,10.0,9.0,22.0,0.0,0.1688098364563572,0.12415116765052372,0.13109586398433978,0.1922803223459856,0.13187091370270795,0.16813843337437592
52,8.0,12.0,8.0,10.0,8.0,10.0,0.0,0.2929496364510349,0.2826837283176992,0.3992838459651664,0.3907622220925403,0.28770583497367663,0.401861638685823
53,8.0,12.0,8.0,10.0,11.0,56.0,0.0,0.20932109779347308,0.15027966513667546,0.15981827704764257,0.20003429131671885,0.1764550060677486,0.1740826223209982
54,8.0,12.0,8.0,10.0,10.0,39.0,0.0,0.15809675224884673,0.21439887338752794,0.21460233568589837,0.24282273306587576,0.22217529003731706,0.2363160380230455
55,9.0,12.0,8.0,7.0,7.0,0.0,0.0,0.0682279241020139,0.11067463196756365,0.14685892946229137,0.15705179586600562,0.1438506649626183,0.15114946982898073
56,9.0,12.0,8.0,7.0,6.0,9.0,0.0,0.06725077295470537,0.15612940726797006,0.18378178180943736,0.2561441525696537,0.16483841687596296,0.19777550514170406
57,9.0,12.0,8.0,7.0,9.0,0.0,0.0,0.06900494943391429,0.03931717347141464,0.04041266345399378,0.06291073780807499,0.041728093921544085,0.05320359975621141
58,9.0,12.0,8.0,7.0,8.0,0.0,0.0,0.112814340311831,0.23480502266441453,0.2727304716174378,0.30752531961416907,0.2350823825336661,0.2637764740438758
59,9.0,12.0,8.0,7.0,11.0,17.0,0.0,0.14392859336202424,0.07177210042931018,0.11206105549217858,0.0920330779199604,0.09262022866412277,0.07633601436339624
60,9.0,12.0,8.0,7.0,10.0,0.0,0.0,0.06529023633718012,0.123536402262702,0.17239815316324847,0.1447591729272223,0.1392739035066065,0.136149692681818
61,10.0,12.0,4.0,1.0,1.0,45.0,0.0,0.2867393344384259,0.4160101944498579,0.4661577632275342,0.4841376981632195,0.3556960995823857,0.46292436045152013
62,10.0,12.0,4.0,1.0,0.0,0.0,0.0,0.2702929369069944,0.04877380699404866,0.09170912740392925,0.09338911423025732,0.07457655348826545,0.10347128598921021
63,10.0,12.0,4.0,1.0,3.0,46.0,0.0,0.2800088798643992,0.5170644036221143,0.5628652924047083,0.6803520494026258,0.5675167472417565,0.5383136708977297
64,10.0,12.0,4.0,1.0,2.0,18.0,0.0,0.21186719761137363,0.3272249089535132,0.3822879019767086,0.40667884831391643,0.39539517485039977,0.34011034168637133
65,10.0,12.0,4.0,1.0,5.0,25.0,0.0,0.3048439149442901,0.5659817122844156,0.6604246135579799,0.7925949777030357,0.6401093693367979,0.6572496673655964
66,10.0,12.0,4.0,1.0,4.0,35.0,0.0,0.24830966387171438,0.5330167814578065,0.5752344197632783,0.5891941342751184,0.5812590205550282,0.5454535949899109
67,11.0,12.0,7.0,6.0,7.0,40.0,0.0,0.14126930088077,0.35241045081993116,0.36529556611143493,0.4159282595524751,0.4241025203392364,0.36211058729445017
68,11.0,12.0,7.0,6.0,6.0,50.0,0.0,0.19774244206165661,0.31111826376601637,0.34733924282057366,0.38576072665027245,0.4026018180941244,0.43970890835911886
69,11.0,12.0,7.0,6.0,9.0,0.0,0.0,0.14754181298042995,0.2594497112696684,0.2573126519835984,0.3167751493178752,0.2895968888172249,0.3286904363131324
70,11.0,12.0,7.0,6.0,8.0,43.0,0.0,0.11814914305447102,0.23607981824590069,0.3201651269602332,0.3261619692939405,0.34201005662882666,0.34595773092621945
71,11.0,12.0,7.0,6.0,11.0,0.0,0.0,0.21252393069832046,0.26110811588589566,0.3328544151160156,0.3668563734029943,0.3358436934277393,0.3426934155207944
72,11.0,12.0,7.0,6.0,10.0,43.0,0.0,0.20640044780844743,0.1889561580994458,0.31049051163255476,0.2871631098777633,0.2793867573604631,0.3075014887509446
73,12.0,12.0,11.0,0.0,1.0,57.0,0.0,0.31975411341841736,0.1002480878372121,0.11521620458292123,0.1251360677469205,0.09187481783284994,0.10940582049372793
74,12.0,12.0,11.0,0.0,0.0,68.0,0.0,0.20565839888004592,0.1445607015930724,0.16338729504915328,0.201536010561756,0.1792283874392409,0.16347229761692977
75,12.0,12.0,11.0,0.0,3.0,11.0,0.0,0.13095096282241034,0.3522897854501216,0.3852559784711193,0.4398915520940795,0.4508283432566679,0.4248776894162958
76,12.0,12.0,11.0,0.0,2.0,47.0,0.0,0.16318945635643614,0.3918249232343555,0.36911182645875906,0.47212105298917645,0.43176558934777065,0.4189780826410265
77,12.0,12.0,11.0,0.0,5.0,0.0,0.0,0.21159053497851568,0.6096259565197694,0.673601616879034,0.7218006418342346,0.6930758674245519,0.6742483549764767
78,12.0,12.0,11.0,0.0,4.0,0.0,0.0,0.17408154577655718,0.5792957636260421,0.591648768657519,0.6590292719414022,0.6870274077769235,0.6183973145705131
79,13.0,12.0,3.0,3.0,1.0,0.0,0.0,0.16442071237267786,0.4034522284822225,0.40719752536355963,0.3518841469348303,0.3396170484492952,0.3796072213231072
80,13.0,12.0,3.0,3.0,0.0,0.0,0.0,0.1707268781454764,0.3826006082692765,0.37332669851024375,0.3442324736715044,0.31214382880168673,0.3526995021127621
81,13.0,12.0,3.0,3.0,3.0,28.0,0.0,0.14047636500174956,0.27591468244720135,0.263445705409044,0.2887353975635742,0.22142542932146267,0.270953901930386
82,13.0,12.0,3.0,3.0,2.0,16.0,0.0,0.1572455312657762,0.23696138092401617,0.24330770466254048,0.24394688262105874,0.16945544794864273,0.18700093888289077
83,13.0,12.0,3.0,3.0,5.0,55.0,0.0,0.16925227882990104,0.218236921131948,0.18408637613234075,0.24907106443610033,0.18229200425798792,0.2360015724208422
84,13.0,12.0,3.0,3.0,4.0,58.0,0.0,0.16954513973243013,0.20418570592075486,0.2522844746033143,0.26568298952110014,0.22888564243452597,0.21779703106642817
85,14.0,12.0,8.0,4.0,1.0,0.0,0.0,0.33839771131073565,0.7071189265080204,0.6648621927176254,0.6415163533516661,0.5986704995251035,0.6663365396718026
86,14.0,12.0,8.0,4.0,0.0,0.0,0.0,0.2790184317865359,0.5964813831358748,0.5739102041915946,0.5702022837697379,0.5250641863671975,0.5768419964796794
87,14.0,12.0,8.0,4.0,3.0,21.0,0.0,0.1825320647856888,0.3355941268792082,0.25609582103049233,0.39515024762865314,0.2113444548452835,0.2617604130207465
88,14.0,12.0,8.0,4.0,2.0,13.0,0.0,0.16515465102744672,0.5486545892824439,0.44634016381978875,0.4595720060207244,0.39298565428923915,0.41805144186133836
89,14.0,12.0,8.0,4.0,5.0,61.0,0.0,0.15868372866823854,0.4934203934588196,0.43938830697307263,0.5020630712191921,0.32622705153608084,0.3379613464219564
90,14.0,12.0,8.0,4.0,4.0,60.0,0.0,0.14528308975380347,0.3672022961245619,0.41482633484578985,0.5380980180805855,0.3881973210481214,0.4088033218057515
91,15.0,12.0,0.0,8.0,7.0,43.0,0.0,0.2953525075982087,0.05590631702173237,0.053551918933925365,0.07471455541235594,0.04021084877080121,0.05824215097628167
92,15.0,12.0,0.0,8.0,6.0,5.0,0.0,0.2725673512166726,0.07540731290862956,0.09259026544859177,0.11226101740746537,0.07156039597573768,0.10917204838959554
93,15.0,12.0,0.0,8.0,9.0,39.0,0.0,0.23872015572242056,0.04680105665184061,0.09290355363021521,0.10645644930496363,0.06399993174391914,0.09443120059474149
94,15.0,12.0,0.0,8.0,8.0,4.0,0.0,0.20846324559681317,0.16410794098431705,0.20293308113583167,0.22902837186091224,0.18597364017089543,0.21155575915494948
95,15.0,12.0,0.0,8.0,11.0,10.0,0.0,0.9288340065715569,0.06092924242251858,0.11017311362680914,0.09909570442482764,0.06222189025838071,0.09990977157996117
96,15.0,12.0,0.0,8.0,10.0,29.0,0.0,0.19991136275594065,0.14111272637143493,0.27565521627056006,0.25383004030428047,0.2233176599939912,0.24021271938631816
97,16.0,12.0,10.0,2.0,1.0,0.0,0.0,0.47127204883136153,0.22714258817553593,0.16765484569912747,0.23068355368820345,0.16266999915213148,0.22504888634675876
98,16.0,12.0,10.0,2.0,0.0,0.0,0.0,0.4274668250159235,0.29464167054374,0.303855104370633,0.298377138899006,0.2866289996808403,0.3349543126155001
99,16.0,12.0,10.0,2.0,3.0,58.0,0.0,0.2882437474625736,0.30497432078629616,0.2763496253496701,0.3740716636021069,0.32724684739928056,0.34849684919971463
100,16.0,12.0,10.0,2.0,2.0,44.0,0.0,0.41100756091788915,0.36078256406203596,0.3012325142618801,0.3537253555413041,0.3649406796367563,0.3718550756378543
101,16.0,12.0,10.0,2.0,5.0,17.0,0.0,0.2495823122606923,0.4030538981908065,0.3871386627855632,0.4413611256073356,0.4366779309426825,0.38228475087715885
102,16.0,12.0,10.0,2.0,4.0,25.0,0.0,0.3046921525208207,0.3204975801067785,0.29122729176129397,0.3668569440372863,0.33866727391042045,0.3405498044644763
103,17.0,12.0,3.0,14.0,13.0,6.0,0.0,0.2767044912511355,0.25121755191373685,0.2771375707269461,0.3151667595025256,0.34183665823376763,0.3392284919481779
104,17.0,12.0,3.0,14.0,12.0,46.0,0.0,0.2939719543065981,0.26981947049719474,0.30404303604391353,0.38504754791216705,0.37969561428753495,0.3705280075887628
105,17.0,12.0,3.0,14.0,15.0,51.0,0.0,0.24237880459860758,0.3258650889394305,0.3770688033353628,0.42136693694696503,0.4456247732650493,0.40291336947258677
106,17.0,12.0,3.0,14.0,14.0,0.0,0.0,0.24739679219477506,0.32972315922409273,0.3548542761517284,0.40936680212510296,0.42833413992088365,0.4102316222501796
107,17.0,12.0,3.0,14.0,17.0,34.0,0.0,0.259900794582538,0.4598323579175465,0.4787347872076707,0.6277861314411202,0.5943039491456893,0.5424767777306182
108,17.0,12.0,3.0,14.0,16.0,60.0,0.0,0.21123515475766463,0.39486019353028906,0.4810400686546807,0.5404425641748639,0.5038374278431448,0.49267392039404234
109,18.0,12.0,5.0,0.0,1.0,54.0,0.0,0.5970390966403495,0.012130284915854153,0.0,0.0,0.0009656065662496886,0.0
110,18.0,12.0,5.0,0.0,0.0,63.0,0.0,0.32094003810720473,0.08052647699571204,0.08147571688425025,0.09588864459823504,0.070712895230428,0.057984683714964805
111,18.0,12.0,5.0,0.0,3.0,0.0,0.0,0.17072009786914552,0.3175432971121095,0.36060572759659615,0.4258185311432034,0.3681280106020523,0.35255626361115333
112,18.0,12.0,5.0,0.0,2.0,9.0,0.0,0.17256051840371328,0.5250095188624359,0.5663047616023669,0.6642308698087211,0.5929875188276548,0.5687395523590275
113,18.0,12.0,5.0,0.0,5.0,0.0,0.0,0.17016681861669855,0.5483657916653465,0.6177537117106827,0.6783374820982512,0.6642181084816767,0.6225684977155467
114,18.0,12.0,5.0,0.0,4.0,0.0,0.0,0.1797677781953955,0.739001987695884,0.7716368666618421,0.871495363900716,0.7986762623095162,0.7843441779832606
115,19.0,12.0,10.0,15.0,13.0,0.0,0.0,0.3120618342289682,0.3367396526998642,0.436824752632229,0.3931446202615194,0.4232876030463174,0.4112531364897797
116,19.0,12.0,10.0,15.0,12.0,4.0,0.0,0.3192943903615226,0.24924779883569947,0.28381321715314134,0.32607930340617697,0.3210568372908713,0.32269544550649365
117,19.0,12.0,10.0,15.0,15.0,41.0,0.0,0.3102943370692779,0.22218490934173024,0.26815849845994993,0.3046366166590671,0.2825646369180114,0.2897298423690692
118,19.0,12.0,10.0,15.0,14.0,0.0,0.0,0.4086138227257604,0.23931502849052516,0.2501158207542132,0.2609100901761959,0.2643154395935247,0.2883987825794922
119,19.0,12.0,10.0,15.0,17.0,40.0,0.0,0.25736560516713086,0.40273622896782013,0.36104639970816127,0.4448625756651561,0.45880260997866756,0.37629667599298927
120,19.0,12.0,10.0,15.0,16.0,41.0,0.0,0.3175624865793521,0.19574908013554812,0.18148254826414567,0.2155324143483634,0.2281200416310607,0.19041157942646278
121,20.0,12.0,0.0,10.0,7.0,15.0,1.0,0.3201363498146064,0.10584330718862615,0.15194634878895236,0.20310658634469095,0.13571035502668616,0.16468780580256803
122,20.0,12.0,0.0,10.0,6.0,20.0,1.0,0.26177826004031596,0.07834446867946616,0.10362516039825707,0.1388924627503249,0.0859005167989303,0.11822800791483232
123,20.0,12.0,0.0,10.0,9.0,9.0,1.0,0.3168359294155251,0.1252599922772532,0.16873559886357178,0.18993360784139776,0.1429730815265009,0.17309784601854114
124,20.0,12.0,0.0,10.0,8.0,21.0,1.0,0.18998347021493261,0.12240196835843267,0.14901545314487796,0.2120443932175473,0.15306027113073203,0.2051271771419665
125,20.0,12.0,0.0,10.0,11.0,35.0,1.0,0.9486491159575591,0.11979261541801661,0.16642475059793474,0.18305666573513787,0.12446218685753067,0.16713126155117156
126,20.0,12.0,0.0,10.0,10.0,50.0,1.0,0.17379905783100486,0.1263714471562141,0.1983037216381759,0.22414199237647803,0.17273644714558567,0.23336085042731408
127,21.0,49.0,8.0,14.0,13.0,71.0,0.0,0.21464965510516046,0.2383688309319946,0.3378140381557996,0.3291904015660031,0.3404828635956101,0.31990953555670104
128,21.0,49.0,8.0,14.0,12.0,56.0,0.0,0.3050865910343938,0.04265745107842992,0.0572601417641908,0.11337805305514176,0.05312292440236349,0.09659776415885145
129,21.0,49.0,8.0,14.0,15.0,39.0,0.0,0.2166870985459197,0.10945757959785524,0.15060392078595783,0.17544562163340033,0.1393081418747507,0.14727165640184026
130,21.0,49.0,8.0,14.0,14.0,20.0,0.0,0.160386998121978,0.15038416159160517,0.2554622689624227,0.27562766158099633,0.23665161042702104,0.24477597499508777
131,21.0,49.0,8.0,14.0,17.0,13.0,0.0,0.24403255457404033,0.3129090781341097,0.3731698997855813,0.38547890939461105,0.3576330497561638,0.3537669213679458
132,21.0,49.0,8.0,14.0,16.0,64.0,0.0,0.21139454834813123,0.2466315338370939,0.33015313355876885,0.3540579212066648,0.2928639867218386,0.30197664142544495
133,22.0,49.0,13.0,6.0,7.0,39.0,0.0,0.09573862366750206,0.14488334586679105,0.1504565031815743,0.17266792606922982,0.16719983455255574,0.14291005331097062
134,22.0,49.0,13.0,6.0,6.0,60.0,0.0,0.18572616252280116,0.1329023634467853,0.17240571304039634,0.1935209193390168,0.14345940610259011,0.1999280047829406
135,22.0,49.0,13.0,6.0,9.0,49.0,0.0,0.3366440895626996,0.049969613450384046,0.09905036946837775,0.0961501472731023,0.07135149044379012,0.09184411181203933
136,22.0,49.0,13.0,6.0,8.0,68.0,0.0,0.1538165119983874,0.2520254675293731,0.28823516111232184,0.3040809710278318,0.1773867236369576,0.27688669585038966
137,22.0,49.0,13.0,6.0,11.0,42.0,0.0,0.12589444075181988,0.06710325999170634,0.07513949176045553,0.08515917919659105,0.05382687040003525,0.07225190685965169
138,22.0,49.0,13.0,6.0,10.0,20.0,0.0,0.13609726836412497,0.04608972634488773,0.06029158377433189,0.07781180618003025,0.03262745476182057,0.054255376958562265
139,23.0,49.0,7.0,12.0,13.0,31.0,0.0,0.15647925978447286,0.37303905011111693,0.3587925597888348,0.4420967492942585,0.43334224597406346,0.42512327428733016
140,23.0,49.0,7.0,12.0,12.0,18.0,0.0,0.22044931030595738,0.3258997511781389,0.35622673748484673,0.3931356042397063,0.41510915649624397,0.40305516909099726
141,23.0,49.0,7.0,12.0,15.0,4.0,0.0,0.14825543034620395,0.29941360055717303,0.32549150713092284,0.39269522673544915,0.405383584372101,0.3972169701373833
142,23.0,49.0,7.0,12.0,14.0,0.0,0.0,0.16473537733578217,0.2898521647363266,0.2929374046982987,0.35953254856154887,0.36946727875748486,0.3852123211986008
143,23.0,49.0,7.0,12.0,17.0,40.0,0.0,0.1516408804651977,0.38087455111891133,0.44773654185515677,0.49027764706025573,0.5454567937996853,0.5060896031788736
144,23.0,49.0,7.0,12.0,16.0,45.0,0.0,0.1865133356277534,0.31907736623913446,0.31621907726751125,0.3850870738474576,0.3842440215203038,0.37938651520672684
145,24.0,49.0,13.0,4.0,1.0,3.0,0.0,0.33828894584746333,0.6385732484263446,0.7018580322423262,0.6723615715390137,0.6676033305951833,0.6558171895183347
146,24.0,49.0,13.0,4.0,0.0,11.0,0.0,0.22968362450479846,0.6521465733135098,0.6108059097071641,0.6159209706504524,0.5466507603519624,0.6066528714126829
147,24.0,49.0,13.0,4.0,3.0,72.0,0.0,0.1341704768348176,0.47968211709450675,0.44690770441512634,0.432164440977355,0.35475585000306986,0.3686240866239248
148,24.0,49.0,13.0,4.0,2.0,19.0,0.0,0.1857162607063313,0.6226009703877232,0.5326367799981595,0.5553828351226776,0.44528187472092834,0.5608959679673038
149,24.0,49.0,13.0,4.0,5.0,52.0,0.0,0.12536345867679152,0.31204957695145447,0.24920011345313814,0.26198881724173795,0.20034176584622748,0.2187447213148394
150,24.0,49.0,13.0,4.0,4.0,58.0,0.0,0.1341156243720909,0.41789924568036124,0.37718742468042854,0.4603342973502254,0.37138488480490006,0.34994144151519413
151,25.0,49.0,9.0,14.0,13.0,17.0,0.0,0.2811738018618943,0.392869235317983,0.4668337536968658,0.528146003859466,0.5490235417833957,0.48784345025067727
152,25.0,49.0,9.0,14.0,12.0,3.0,0.0,0.2990879822727515,0.3451611494373523,0.3927634175620482,0.44114363785752236,0.4685856628433148,0.4198481428201115
153,25.0,49.0,9.0,14.0,15.0,49.0,0.0,0.29428524553242547,0.4866118326361942,0.5935756438902001,0.6671738971484187,0.6649378865067235,0.5999265566166249
154,25.0,49.0,9.0,14.0,14.0,2.0,0.0,0.31990043570874577,0.392369976743269,0.45208553299986026,0.5124792013311148,0.4952067112055982,0.4721858481961748
155,25.0,49.0,9.0,14.0,17.0,10.0,0.0,0.2693653517719407,0.502718029253543,0.5563077862404875,0.6512225383198046,0.6791098495014097,0.5771009490397816
156,25.0,49.0,9.0,14.0,16.0,70.0,0.0,0.26919094999647936,0.5093498126587556,0.5745379488994915,0.661566768510939,0.6926267600649632,0.6029703051524307
157,26.0,49.0,12.0,16.0,13.0,25.0,0.0,0.18659255605692254,0.1822514208765281,0.23096029476923166,0.2350980566554637,0.20498729824577275,0.2550495546151732
158,26.0,49.0,12.0,16.0,12.0,14.0,0.0,0.1481366204056275,0.21137339007664147,0.17112115246066098,0.18024324846428996,0.202844255896828,0.19636681528280084
159,26.0,49.0,12.0,16.0,15.0,11.0,0.0,0.18197332929704108,0.21067296818010564,0.17961230338391784,0.2297728594005038,0.18458295929938812,0.17763742967791982
160,26.0,49.0,12.0,16.0,14.0,21.0,0.0,0.270592150205233,0.27391357023790897,0.29630395544455823,0.3377400249511746,0.290249808245831,0.2628937424095285
161,26.0,49.0,12.0,16.0,17.0,63.0,0.0,0.20671166577267772,0.23713208225487895,0.21105998343287286,0.2562465243616333,0.23614579462094643,0.21865212221869246
162,26.0,49.0,12.0,16.0,16.0,13.0,0.0,0.15087046331708545,0.1320127061164538,0.1383942037459741,0.13785158775948358,0.10938266806363622,0.14983957554709443
163,27.0,49.0,10.0,11.0,7.0,54.0,0.0,0.301872156536456,0.415654926892649,0.4864486109447365,0.5942585516586475,0.4914679255353372,0.5588050850178643
164,27.0,49.0,10.0,11.0,6.0,33.0,0.0,0.2859893417414335,0.320186190865864,0.38342659129056794,0.4625487007836483,0.40755093559466904,0.42585988965367205
165,27.0,49.0,10.0,11.0,9.0,2.0,0.0,0.26402157738817655,0.3122324304554174,0.35240271108190707,0.40631326194419365,0.3758131819298719,0.41552652675747775
