,trial,listener,imitator,imitated_sound,rated_sound,rating,duplicate_flag,Heuristic,CAEB,CAE,CAESL,CAEDL,CAESDL
643,17.0,25.0,9.0,11.0,7.0,0.0,0.0,0.32319787961704544,0.6675503774448183,0.6323834193391381,0.7356182026523883,0.7569260587778678,0.7721767801258541
644,17.0,25.0,9.0,11.0,6.0,61.0,0.0,0.48161008738500527,0.6006621224361115,0.5651727290920926,0.7341235832401867,0.8037349085592886,0.7772642521595686
645,17.0,25.0,9.0,11.0,9.0,0.0,0.0,0.5011688383588676,0.40041210064498656,0.4589389148866317,0.6217934338722365,0.6458011633118367,0.606324006205036
646,17.0,25.0,9.0,11.0,8.0,0.0,0.0,0.35432790702518946,0.43783605064308656,0.4620974875616902,0.6187788142295356,0.6244789592160411,0.5936776567449182
647,17.0,25.0,9.0,11.0,11.0,66.0,0.0,0.2559674112035405,0.3973279727678027,0.40937596346756444,0.5291687273743683,0.5010179432827679,0.4854773560396831
648,17.0,25.0,9.0,11.0,10.0,63.0,0.0,0.3026612957049534,0.29705311267911616,0.332389544126514,0.48789071123236205,0.47988878281201214,0.4495758832838558
649,18.0,25.0,8.0,11.0,7.0,0.0,0.0,0.277268180194764,0.24900439397165813,0.24168784683406827,0.3719755644445253,0.34991183965186234,0.31522238404547337
650,18.0,25.0,8.0,11.0,6.0,48.0,0.0,0.33400961982258004,0.34740289224306625,0.3609062804545227,0.4694620789154172,0.49571804678447656,0.4910817283508504
651,18.0,25.0,8.0,11.0,9.0,0.0,0.0,0.1883830373002911,0.17341001351100963,0.18598375655859725,0.31432575505479443,0.2979477037864934,0.27995033014849546
652,18.0,25.0,8.0,11.0,8.0,13.0,0.0,0.3409542262748039,0.43277661746225526,0.39285584519021816,0.5866926254597211,0.5986034694093523,0.5644436124562111
653,18.0,25.0,8.0,11.0,11.0,77.0,0.0,0.2275174673978273,0.15846465110795707,0.15120250840131874,0.25043986134346735,0.26519494868554583,0.23766089690397404
654,18.0,25.0,8.0,11.0,10.0,71.0,0.0,0.19618835901567905,0.20818481823845975,0.23722052411863548,0.3753502204910029,0.363413991233025,0.3531281734267411
655,19.0,25.0,2.0,16.0,13.0,0.0,0.0,0.16608553205622634,0.16853484464899593,0.18358391363105905,0.17951812854622612,0.19765981753398768,0.21115886382254875
656,19.0,25.0,2.0,16.0,12.0,0.0,0.0,0.22042259089531074,0.30548051658332775,0.2755527804824097,0.32778794827022334,0.363754402143392,0.3679208446600146
657,19.0,25.0,2.0,16.0,15.0,67.0,0.0,0.17366437461067627,0.1631493896077997,0.17563716429748277,0.22771526654170282,0.20765222172786513,0.2616817470628868
658,19.0,25.0,2.0,16.0,14.0,0.0,0.0,0.14764072688728022,0.2002576013128551,0.23364333950777166,0.2539015373383941,0.30490783185066933,0.30628479792550073
659,19.0,25.0,2.0,16.0,17.0,70.0,0.0,0.10949687025784745,0.30863126231096133,0.19584545373665277,0.20005850537605552,0.18291409784247903,0.23880617669655493
660,19.0,25.0,2.0,16.0,16.0,0.0,0.0,0.13410365003064506,0.1951677271339401,0.19471067502718564,0.18438060557143277,0.21750314831533565,0.23668372133477986
661,20.0,25.0,7.0,9.0,7.0,0.0,0.0,0.24238687822237873,0.4096738664953285,0.5101689453560014,0.5645664222975151,0.5525027595338707,0.560446450480478
662,20.0,25.0,7.0,9.0,6.0,0.0,0.0,0.28946695207378903,0.4020990563597872,0.4799649537946988,0.5408857303438916,0.5407076123410829,0.5581044626282119
663,20.0,25.0,7.0,9.0,9.0,60.0,0.0,0.21501467141361133,0.29110175415739326,0.3862840939552559,0.4157454330686833,0.4495969110012498,0.42767483238609666
664,20.0,25.0,7.0,9.0,8.0,0.0,0.0,0.202308264116443,0.3492146847292815,0.4329783079540636,0.507702641311186,0.49896087893558216,0.5065744938160299
665,20.0,25.0,7.0,9.0,11.0,59.0,0.0,0.255519038746084,0.3016457292621469,0.3863104458046935,0.4555001253016036,0.5019917453017123,0.46964838212773025
666,20.0,25.0,7.0,9.0,10.0,0.0,0.0,0.28487071032944483,0.27719308596027775,0.3384554521371201,0.44954944569188504,0.4281498958372689,0.42574804310343184
667,21.0,25.0,3.0,4.0,1.0,0.0,0.0,0.25430568702904494,0.5578647012352265,0.601580598666649,0.5766304259444106,0.49402607987419644,0.5443037487415039
668,21.0,25.0,3.0,4.0,0.0,0.0,0.0,0.2085134031131103,0.5036056501852015,0.5686616297439886,0.5639546927789533,0.4647883352778672,0.5153583340536563
669,21.0,25.0,3.0,4.0,3.0,0.0,0.0,0.1520058773960477,0.2985452132298708,0.23135546562358256,0.3370825938553147,0.2593672053780538,0.3089102571542311
670,21.0,25.0,3.0,4.0,2.0,0.0,0.0,0.14762305003676182,0.3552481069376284,0.37363478515707343,0.3063436171941533,0.3089825811492806,0.3292463643612271
671,21.0,25.0,3.0,4.0,5.0,70.0,0.0,0.0777260496593832,0.29335328181511927,0.2571879976554223,0.29916624119803853,0.23278677112952073,0.26558613798793024
672,21.0,25.0,3.0,4.0,4.0,76.0,0.0,0.06609321758412579,0.3149221424358063,0.25048659251410627,0.3025371419193599,0.236121112600448,0.2999295190227136
673,22.0,25.0,9.0,5.0,1.0,0.0,0.0,0.2780252332547487,0.8303468686179019,0.9384278335742808,0.9325160299777248,0.7757561768164318,0.9512643260299612
674,22.0,25.0,9.0,5.0,0.0,0.0,0.0,0.2186698102456746,0.7542347043971162,0.8727661127567566,0.8572202929958643,0.7449697599448325,0.8704849152443104
675,22.0,25.0,9.0,5.0,3.0,74.0,0.0,0.17072276086897653,0.6596017944620122,0.6222539929850395,0.6951251789620166,0.6430957956902964,0.6435298168370334
676,22.0,25.0,9.0,5.0,2.0,50.0,0.0,0.17932311841557813,0.7323009615033018,0.7743435341131972,0.760612697270171,0.6994923535363731,0.7469720019856084
677,22.0,25.0,9.0,5.0,5.0,28.0,0.0,0.20264243498537168,0.6150463339236142,0.5668897748981861,0.6825931841042654,0.5424055942426007,0.6278562055643268
678,22.0,25.0,9.0,5.0,4.0,30.0,0.0,0.16974320925317699,0.6703187465437637,0.6841277845742274,0.6919404042415448,0.6381202701257378,0.6520296467792287
679,23.0,25.0,3.0,1.0,1.0,73.0,0.0,0.17414835904462075,0.25268271538209647,0.29750316928359655,0.3096627634917691,0.3726528924620443,0.3491163451562724
680,23.0,25.0,3.0,1.0,0.0,0.0,0.0,0.20400168504157307,0.28002073921026915,0.30504309659003737,0.30310074284540145,0.378884047447504,0.36222970639521473
681,23.0,25.0,3.0,1.0,3.0,0.0,0.0,0.2561326995723748,0.8049557166442917,0.7314636362811772,0.8012400493730296,0.8036224407543726,0.8413614263321928
682,23.0,25.0,3.0,1.0,2.0,0.0,0.0,0.2805501342356414,0.70111512177065,0.5564067214620216,0.6683485019873062,0.6710029740998863,0.6634645064022899
683,23.0,25.0,3.0,1.0,5.0,0.0,0.0,0.2964100999445176,0.5442437271007541,0.5191738389926912,0.5235589190607323,0.5941318246732811,0.575587378848851
684,23.0,25.0,3.0,1.0,4.0,0.0,0.0,0.3035308061563768,0.6124841278157283,0.5736531823270602,0.5842312903900463,0.6375229063084288,0.6335656670739932
685,24.0,25.0,6.0,16.0,13.0,0.0,0.0,0.22708387158313512,0.1714038984757889,0.13298332743750177,0.1525468437155718,0.18116899850959794,0.19371240162058323
686,24.0,25.0,6.0,16.0,12.0,0.0,0.0,0.13270726931580562,0.15754337048425668,0.1790829405512979,0.19171326642099287,0.20598528595299673,0.24782036629821738
687,24.0,25.0,6.0,16.0,15.0,0.0,0.0,0.136543617083095,0.3340354838382575,0.23659618529434515,0.24278659500427152,0.318375459888373,0.307208774493843
688,24.0,25.0,6.0,16.0,14.0,0.0,0.0,0.2639923194933843,0.12294566025777134,0.17376067401223594,0.18301690456381753,0.1852803076768268,0.20363905802122853
689,24.0,25.0,6.0,16.0,17.0,53.0,0.0,0.12512346790705334,0.3390817245542396,0.264446405803358,0.3037795934055497,0.364327831308067,0.3402714530985656
690,24.0,25.0,6.0,16.0,16.0,0.0,0.0,0.12363912279842816,0.2581857349508852,0.23349719376488576,0.290101447411306,0.2770906276850122,0.3226078065530352
691,25.0,25.0,11.0,10.0,7.0,0.0,0.0,0.21602870163277788,0.22953919887937796,0.26566431038674987,0.38627778504922394,0.3126914498090021,0.3691839937294469
692,25.0,25.0,11.0,10.0,6.0,0.0,0.0,0.2780015812068272,0.21137766103948633,0.24081367423082295,0.33978068706846337,0.2844426386939499,0.3250037247961794
693,25.0,25.0,11.0,10.0,9.0,0.0,0.0,0.3115879928958222,0.12379225186463917,0.17161870024783546,0.24175370792766515,0.25518086546074864,0.24037697150752746
694,25.0,25.0,11.0,10.0,8.0,0.0,0.0,0.30018726893393094,0.20913662180101933,0.2375453431202909,0.37196580923205036,0.30348848188701305,0.37557522622615275
695,25.0,25.0,11.0,10.0,11.0,67.0,0.0,0.2684128440405963,0.13270847346486261,0.1905583814785307,0.2470336950974025,0.22825904913138828,0.2337685931614686
696,25.0,25.0,11.0,10.0,10.0,76.0,0.0,0.2719320613386561,0.24021325496517568,0.28806120688979103,0.415577004577191,0.36688063118310554,0.3828688015441106
697,26.0,21.0,0.0,8.0,7.0,29.0,0.0,0.2953525075982087,0.047673808931933744,0.0531231003136835,0.0854479887627722,0.08588066645852291,0.08219784550590566
698,26.0,21.0,0.0,8.0,6.0,4.0,0.0,0.2725673512166726,0.06840899386048498,0.071435144352782,0.1122188169264634,0.11942348439294609,0.12777070029613405
699,26.0,21.0,0.0,8.0,9.0,38.0,0.0,0.23872015572242056,0.06428155505974557,0.05112969343412793,0.10877270179037393,0.08631810043067964,0.14250589967103425
700,26.0,21.0,0.0,8.0,8.0,17.0,0.0,0.20846324559681317,0.1455739536495858,0.15565400597148346,0.20780423041047852,0.2627865086002157,0.2547324254819904
701,26.0,21.0,0.0,8.0,11.0,10.0,0.0,0.9288340065715569,0.054718861711523605,0.06207527270699128,0.1253823107156682,0.0984922547276108,0.14216539911963352
702,26.0,21.0,0.0,8.0,10.0,4.0,0.0,0.19991136275594065,0.17848921490392086,0.19910788989284992,0.26038650907207245,0.2866933418996834,0.3235202348578061
703,27.0,21.0,6.0,3.0,1.0,9.0,0.0,0.22827968555623512,0.5084386400330467,0.4708691094339849,0.5762520445614221,0.5642469046134544,0.5543164012115437
704,27.0,21.0,6.0,3.0,0.0,7.0,0.0,0.19605989373428476,0.4741537182316894,0.4853626968026557,0.5827401241504022,0.5634036153731397,0.528788579644996
705,27.0,21.0,6.0,3.0,3.0,36.0,0.0,0.12421771768775976,0.29961486811273697,0.22267658401502077,0.3050056423220915,0.22246225796630764,0.2676036196338419
706,27.0,21.0,6.0,3.0,2.0,22.0,0.0,0.12430876473987233,0.38076671778746796,0.3187402335212473,0.42373408879252666,0.38755534653461005,0.3787998863573876
707,27.0,21.0,6.0,3.0,5.0,39.0,0.0,0.13188722197440286,0.333762293292871,0.333374106767483,0.2722833360025278,0.31636259946116957,0.32049639903007676
708,27.0,21.0,6.0,3.0,4.0,39.0,0.0,0.1373341783763959,0.3852893569482551,0.29771163311516563,0.41384627449137007,0.3121200256414064,0.35763392093015567
709,28.0,21.0,4.0,12.0,13.0,69.0,0.0,0.29882533965660407,0.3026009128816942,0.3499258051573376,0.4351830392422738,0.41215033242538296,0.42139326989910647
710,28.0,21.0,4.0,12.0,12.0,81.0,0.0,0.4310516255742388,0.009915612268131932,0.03599327533084247,0.04967873247243799,0.06226944491593204,0.07029462680660313
711,28.0,21.0,4.0,12.0,15.0,56.0,0.0,0.17756892069772867,0.5860506891782559,0.5982066496242835,0.7184300362474128,0.7326345793199714,0.6866057638191863
712,28.0,21.0,4.0,12.0,14.0,74.0,0.0,0.21548929960939378,0.299059965181316,0.404728283220695,0.4564711574247737,0.4384639140938951,0.44985681404233435
713,28.0,21.0,4.0,12.0,17.0,32.0,0.0,0.24449495800686163,0.6430983486987651,0.573882103053732,0.673681927002371,0.7530482691142167,0.7105865030092946
714,28.0,21.0,4.0,12.0,16.0,32.0,0.0,0.2494440089193051,0.6190705273472729,0.5538898566731331,0.6994065086281239,0.6850552467546772,0.6962867501594575
715,29.0,21.0,11.0,4.0,1.0,4.0,0.0,0.35982497136115926,0.627812788681193,0.7023162451063765,0.7243351339793723,0.6709037894006206,0.6790953890997826
716,29.0,21.0,11.0,4.0,0.0,10.0,0.0,0.28530946196460877,0.5762168128336462,0.6416650249394289,0.6523697229412825,0.5531304489320038,0.5992928844238427
717,29.0,21.0,11.0,4.0,3.0,50.0,0.0,0.14542729416283048,0.37409022437330414,0.35584718151969713,0.36719611463699814,0.39532126412810226,0.3667684049440195
718,29.0,21.0,11.0,4.0,2.0,14.0,0.0,0.13536108007571265,0.5396556992011491,0.6099600657196177,0.624051895054158,0.5803248508799086,0.5435638130002768
719,29.0,21.0,11.0,4.0,5.0,26.0,0.0,0.14977036112112388,0.39121351113252495,0.3031744662439037,0.3877946342597645,0.42951554947289566,0.3712961711366434
720,29.0,21.0,11.0,4.0,4.0,37.0,0.0,0.10102524511210266,0.41674478183217323,0.3200831251721445,0.38675117184220076,0.39041816908303273,0.43314847835363646
721,0.0,21.0,3.0,9.0,7.0,30.0,0.0,0.14405848853016537,0.3193021227065161,0.3863112528520131,0.47016713042234554,0.4642874619449988,0.4360969425144569
722,0.0,21.0,3.0,9.0,6.0,23.0,0.0,0.1915407751902822,0.3521170269961055,0.4304081078640498,0.5113879533938681,0.5037842753467502,0.4784769526395895
723,0.0,21.0,3.0,9.0,9.0,16.0,0.0,0.1636597120569309,0.18389462252394181,0.24996446798730135,0.28191194653858676,0.32759597153480585,0.3319143596941119
724,0.0,21.0,3.0,9.0,8.0,30.0,0.0,0.14392486675410798,0.381373898933633,0.4599370569759793,0.5191130025576031,0.5341070366437652,0.5176221786557563
725,0.0,21.0,3.0,9.0,11.0,31.0,0.0,0.18084766370417046,0.2816858577084094,0.36691892334203136,0.44533506440873644,0.4485736732730694,0.4600362234383442
726,0.0,21.0,3.0,9.0,10.0,38.0,0.0,0.18138574297878196,0.22572514257438867,0.29201840552117214,0.34188837410359285,0.3623820442987814,0.3471310061773009
727,1.0,21.0,2.0,13.0,13.0,60.0,0.0,0.1675243380739509,0.14089609817488188,0.1816847909318479,0.17419178253490428,0.2113426694769207,0.18552372039321144
728,1.0,21.0,2.0,13.0,12.0,64.0,0.0,0.24746687878658513,0.3913149128421578,0.37804354430831016,0.423286773452359,0.495302072546684,0.48848644858425316
729,1.0,21.0,2.0,13.0,15.0,54.0,0.0,0.2460054500654996,0.14936879484272952,0.20011564637200563,0.2459261331642401,0.27731246181498725,0.259592627688621
730,1.0,21.0,2.0,13.0,14.0,60.0,0.0,0.19390010213944286,0.04962634494259997,0.0842627228860742,0.10551974849421983,0.11414655137682836,0.12458617038080957
731,1.0,21.0,2.0,13.0,17.0,43.0,0.0,0.211110567622194,0.3817201396803429,0.3300149652889825,0.38868831531764647,0.4115816024726125,0.4083110119833829
732,1.0,21.0,2.0,13.0,16.0,52.0,0.0,0.1877644145778028,0.23650191142222657,0.24213200357199144,0.2873773690746621,0.32876494748818663,0.3230039119935319
733,2.0,21.0,11.0,17.0,13.0,3.0,0.0,0.0938208548294651,0.23106440350341884,0.15209710281065283,0.1693644847051272,0.21215447399747484,0.2100752517574388
734,2.0,21.0,11.0,17.0,12.0,7.0,0.0,0.14906284085235127,0.14421047963111083,0.1550440887319053,0.1950082405107061,0.2130013033107577,0.20011087102912717
735,2.0,21.0,11.0,17.0,15.0,3.0,0.0,0.15787870272652146,0.27653329883626687,0.265924460335791,0.28121669340879035,0.35384827548008246,0.37018488173317415
736,2.0,21.0,11.0,17.0,14.0,3.0,0.0,0.37774978108948015,0.279358248040668,0.3209848777403138,0.347387206084162,0.3764133897965573,0.36728557468095563
737,2.0,21.0,11.0,17.0,17.0,40.0,0.0,0.13694789560240697,0.2885882618405189,0.22692031953389438,0.2706472228447825,0.29613618892536103,0.3404882909942233
738,2.0,21.0,11.0,17.0,16.0,4.0,0.0,0.17378050852503157,0.3593277332958864,0.2659187759155395,0.32925321571568616,0.36250629146153823,0.3436811164122132
739,3.0,21.0,12.0,12.0,13.0,5.0,0.0,0.13153836674877023,0.068127814089491,0.13398899612033055,0.15088517708090093,0.14892134603223295,0.17037316847186235
740,3.0,21.0,12.0,12.0,12.0,5.0,0.0,0.15963288959499392,0.2948564443705612,0.3939170773265547,0.4357119357841125,0.4559032533771826,0.48043823273612063
741,3.0,21.0,12.0,12.0,15.0,14.0,0.0,0.13995783364216124,0.1893913531382139,0.2311486158866528,0.3115059806736507,0.30387008922174347,0.32394721265625015
742,3.0,21.0,12.0,12.0,14.0,5.0,0.0,0.22306084906325324,0.24647021160897986,0.2813161159261718,0.3867775454476087,0.34357905637694647,0.35994811596142673
743,3.0,21.0,12.0,12.0,17.0,25.0,0.0,0.18189055662279618,0.2880321707678537,0.34696709950544313,0.4118989009922227,0.45962089389912597,0.46350139540555796
744,3.0,21.0,12.0,12.0,16.0,5.0,0.0,0.09509399219959341,0.18161769322582294,0.24230737846345454,0.2664564957936527,0.29434945457500544,0.31269708675611835
745,4.0,21.0,5.0,3.0,1.0,8.0,0.0,0.602007586806134,0.49370085409943043,0.5332550602700307,0.6097435019035128,0.6075617963595895,0.5429843981226912
746,4.0,21.0,5.0,3.0,0.0,21.0,0.0,0.3257298551491149,0.4535025942961641,0.4904510248860585,0.5563404472896571,0.5406435150907045,0.4930744967127194
747,4.0,21.0,5.0,3.0,3.0,69.0,0.0,0.11073818219270776,0.2792839687277128,0.25692672485793644,0.3315460359645548,0.26674963595205375,0.31338035901742217
748,4.0,21.0,5.0,3.0,2.0,40.0,0.0,0.12485011266839478,0.3036673311039297,0.17454698372468022,0.2190187536082281,0.20944080443490318,0.24540916585294714
749,4.0,21.0,5.0,3.0,5.0,8.0,0.0,0.12232530377713052,0.3008117360495062,0.20955873161425587,0.2656206985407659,0.2615261173112513,0.2768435007999001
750,4.0,21.0,5.0,3.0,4.0,26.0,0.0,0.09450529361745151,0.4700000583828025,0.47096651653656624,0.40457260692956554,0.3943448932066501,0.45696507822418425
751,5.0,21.0,9.0,14.0,13.0,26.0,0.0,0.2811738018618943,0.4149887910140468,0.5367953312382736,0.5137781099442014,0.6053556730107907,0.5682958822183359
752,5.0,21.0,9.0,14.0,12.0,15.0,0.0,0.2990879822727515,0.35700790800181376,0.4281275324947515,0.4121497308138684,0.5207108992831697,0.5137042377681226
753,5.0,21.0,9.0,14.0,15.0,19.0,0.0,0.29428524553242547,0.7690407469966913,0.6532117667429028,0.62855914853484,0.730114861896741,0.7054123420103714
754,5.0,21.0,9.0,14.0,14.0,29.0,0.0,0.31990043570874577,0.4004372154926653,0.4525377664372424,0.5052599965379787,0.5423275873249849,0.5419886298491472
755,5.0,21.0,9.0,14.0,17.0,20.0,0.0,0.2693653517719407,0.6216750148952966,0.6544050739275521,0.662066663129323,0.7342200307604145,0.7122792474835804
756,5.0,21.0,9.0,14.0,16.0,23.0,0.0,0.26919094999647936,0.5875711002669323,0.6675682262452596,0.6567125190789133,0.7433099356439797,0.7073281219484315
757,6.0,21.0,8.0,16.0,13.0,9.0,0.0,0.13872796848752217,0.20239113425391747,0.1838047638845342,0.22600879499309834,0.23626757137147378,0.28419962921220265
758,6.0,21.0,8.0,16.0,12.0,9.0,0.0,0.26687866101746943,0.16051081469718428,0.21535515599812394,0.20588085646060583,0.2081152507408621,0.2472522687189317
759,6.0,21.0,8.0,16.0,15.0,12.0,0.0,0.15263354600148593,0.1014988299369394,0.13752696875816314,0.14505963181173492,0.13067001425991517,0.16673026872828578
760,6.0,21.0,8.0,16.0,14.0,5.0,0.0,0.11499464153573265,0.2083579386118147,0.2140819511288285,0.27879830717279946,0.23681493557411806,0.2882531467141639
761,6.0,21.0,8.0,16.0,17.0,42.0,0.0,0.15417126942948617,0.3153540522632606,0.25398900243635303,0.3203114412013147,0.3246296410121651,0.28279551433877637
762,6.0,21.0,8.0,16.0,16.0,42.0,0.0,0.14352431195045692,0.18392629263365745,0.1823382536376737,0.1512727093711668,0.1759325727000976,0.21830542974524358
763,7.0,21.0,1.0,12.0,13.0,40.0,0.0,0.13691750943051817,0.29859859764508356,0.36688341325996643,0.38170975573152993,0.4604728296893451,0.42072604972416683
764,7.0,21.0,1.0,12.0,12.0,61.0,0.0,0.19301750219609698,0.24685041680711828,0.30634381124622895,0.3244511044632504,0.37444604906866946,0.3576977443334932
765,7.0,21.0,1.0,12.0,15.0,30.0,0.0,0.1543279042330439,0.30108607376574914,0.370589199106767,0.3691020069007985,0.4276448245417657,0.4050392734309889
766,7.0,21.0,1.0,12.0,14.0,19.0,0.0,0.27150428701787643,0.2783442309443398,0.31970598845076686,0.39081141213531384,0.4039492051533688,0.4158040258132176
767,7.0,21.0,1.0,12.0,17.0,20.0,0.0,0.12906440449091108,0.47184401262338616,0.5112750212520999,0.5479714677732617,0.5756039599444189,0.584827760439664
768,7.0,21.0,1.0,12.0,16.0,61.0,0.0,0.13768372097013254,0.4749943486471424,0.4773412780475041,0.5032352288088863,0.5510438108778987,0.5461995886777975
769,8.0,21.0,9.0,15.0,13.0,14.0,0.0,0.3579067944600985,0.40092025636400713,0.3915217608818094,0.47276525428995453,0.4353472714464669,0.45552828176485105
770,8.0,21.0,9.0,15.0,12.0,21.0,0.0,0.39768918601025177,0.3553583172806233,0.29994308386500645,0.3894306610881959,0.39979040261782445,0.4289768991037643
771,8.0,21.0,9.0,15.0,15.0,14.0,0.0,0.3774658694171941,0.7809903341637007,0.49997902554194235,0.5594663454180236,0.5711468514371725,0.5892217207517081
772,8.0,21.0,9.0,15.0,14.0,8.0,0.0,0.4538070097636768,0.3235177297816514,0.3317557663574851,0.37543762892136473,0.4177271064890916,0.4052418299740301
773,8.0,21.0,9.0,15.0,17.0,79.0,0.0,0.3617062741134763,0.6008248568161768,0.4697229618840148,0.5348926198763727,0.523676853868858,0.5446266381909584
774,8.0,21.0,9.0,15.0,16.0,60.0,0.0,0.37259110269905604,0.5695420811461548,0.5055069487914615,0.5694770063329134,0.5525369071403773,0.559610587163185
775,9.0,21.0,3.0,11.0,7.0,15.0,0.0,0.20982458093804654,0.30899339956811067,0.32879621856925706,0.48512489267242936,0.4715211781262588,0.4171113662379162
776,9.0,21.0,3.0,11.0,6.0,12.0,0.0,0.26513543868206324,0.3363503926858025,0.3632096987718687,0.5124460486301442,0.469778083790457,0.44753792271721093
777,9.0,21.0,3.0,11.0,9.0,25.0,0.0,0.20425804470087885,0.1906030523553415,0.23281695814145564,0.3176472754085435,0.31674242109537626,0.3265747120782115
778,9.0,21.0,3.0,11.0,8.0,18.0,0.0,0.24142149148505154,0.36637169011760445,0.39481777722430705,0.495708478079266,0.5168559164612955,0.48277687159195104
779,9.0,21.0,3.0,11.0,11.0,38.0,0.0,0.22764694812686057,0.24360363649064457,0.2769818507514409,0.3687317836379771,0.36285942157212697,0.37058337381480894
780,9.0,21.0,3.0,11.0,10.0,30.0,0.0,0.2976779790631341,0.24138496708387835,0.27686728512106334,0.3981768565418417,0.4197583564988816,0.37348433611813936
781,10.0,21.0,10.0,11.0,7.0,11.0,0.0,0.301872156536456,0.4628935397790201,0.47367672179203385,0.66220910649732,0.5768134117763378,0.6244830347635646
782,10.0,21.0,10.0,11.0,6.0,14.0,0.0,0.2859893417414335,0.325999879751912,0.3371488074375797,0.5189894221447013,0.4730068183058489,0.4465545110856883
783,10.0,21.0,10.0,11.0,9.0,6.0,0.0,0.26402157738817655,0.3171791191551005,0.3715406728076301,0.48668365476488656,0.473467967634084,0.4604811010453238
784,10.0,21.0,10.0,11.0,8.0,21.0,0.0,0.2996370434501798,0.1807187004930479,0.21076596913742274,0.3116022378586912,0.32103380406278825,0.3233223361144054
785,10.0,21.0,10.0,11.0,11.0,13.0,0.0,0.2499171800138317,0.39731191237581237,0.3965111028570054,0.5822839600555559,0.5206051356872375,0.47016304974089257
786,10.0,21.0,10.0,11.0,10.0,3.0,0.0,0.26794840669986786,0.3034382656661288,0.3317168175520581,0.4803726797634495,0.4690481395412805,0.4320420007266552
787,11.0,21.0,10.0,6.0,7.0,30.0,0.0,0.060042250828466155,0.3634074825653076,0.38006596980235957,0.4655938781811583,0.4312616513043164,0.4399851273762886
788,11.0,21.0,10.0,6.0,6.0,17.0,0.0,0.052582569709215564,0.20438999753050988,0.2328066068823557,0.32327547186604816,0.281556633366798,0.25985546616750455
789,11.0,21.0,10.0,6.0,9.0,5.0,0.0,0.10844628013384679,0.28459106790237454,0.3082455656214825,0.34908362026769274,0.34855677490706055,0.37110339212342597
790,11.0,21.0,10.0,6.0,8.0,24.0,0.0,0.08087601437328763,0.08567248128651934,0.1387958576787491,0.17034632957486795,0.1658754760223339,0.18667015501214945
791,11.0,21.0,10.0,6.0,11.0,13.0,0.0,0.057882522709578846,0.3094577579426474,0.33548534255570867,0.38484605654222587,0.38615755028955606,0.330904040608468
792,11.0,21.0,10.0,6.0,10.0,14.0,0.0,0.09104039644228222,0.19793183531256156,0.2482984065184019,0.2873849660542886,0.2932378716630191,0.2823334683132874
793,12.0,21.0,12.0,11.0,7.0,42.0,0.0,0.357083076577015,0.5857561940312496,0.577250016785707,0.6997283443104833,0.676246229430688,0.68764518452903
794,12.0,21.0,12.0,11.0,6.0,3.0,0.0,0.526735178347033,0.31320507348602383,0.33824990069370453,0.4624671599243095,0.411866249401712,0.4224936654406068
795,12.0,21.0,12.0,11.0,9.0,21.0,0.0,1.0,0.15637686160479575,0.23616476586846705,0.30141563780199654,0.3252990280839314,0.3293196573406932
796,12.0,21.0,12.0,11.0,8.0,3.0,0.0,0.5254845138927514,0.38453177350873163,0.4391175520037169,0.5506209575826635,0.48453768182112383,0.5049501150620864
797,12.0,21.0,12.0,11.0,11.0,14.0,0.0,0.27084807386461773,0.3334317032342741,0.3613351032933724,0.48789213566604206,0.46393946963942573,0.45777384161629653
798,12.0,21.0,12.0,11.0,10.0,7.0,0.0,0.30065745307343716,0.36648407189114907,0.34282684148855525,0.4922603126219705,0.49204564400913453,0.4389012073574834
799,13.0,21.0,4.0,5.0,1.0,2.0,0.0,0.2209484063055499,0.7878765549926565,0.8030313995619873,0.8240189884779179,0.8162938969831247,0.9239553002901713
800,13.0,21.0,4.0,5.0,0.0,3.0,0.0,0.42292711862244026,0.8520171719186095,0.9613219414042592,0.9508660162896725,0.9062982158721459,0.9524952939382414
801,13.0,21.0,4.0,5.0,3.0,10.0,0.0,0.16235324434587545,0.6777500374110853,0.687168458162588,0.7824501288772558,0.6745975579260887,0.7666620993284242
802,13.0,21.0,4.0,5.0,2.0,6.0,0.0,0.1526228418700434,0.7563823721219455,0.7858295017445994,0.7812967692430496,0.7085003668204812,0.75654889997689
803,13.0,21.0,4.0,5.0,5.0,22.0,0.0,0.18817044889660195,0.6469554648812591,0.5454749497161272,0.7042803163757849,0.5889069275969866,0.6269706077252533
804,13.0,21.0,4.0,5.0,4.0,19.0,0.0,0.08486498615656665,0.5789754309803118,0.4970180040151306,0.584363115252429,0.5307913353800594,0.5656561031427771
805,14.0,21.0,4.0,12.0,13.0,58.0,1.0,0.29882533965660407,0.3026009128816942,0.3499258051573376,0.4351830392422738,0.41215033242538296,0.42139326989910647
806,14.0,21.0,4.0,12.0,12.0,77.0,1.0,0.4310516255742388,0.009915612268131932,0.03599327533084247,0.04967873247243799,0.06226944491593204,0.07029462680660313
807,14.0,21.0,4.0,12.0,15.0,70.0,1.0,0.17756892069772867,0.5860506891782559,0.5982066496242835,0.7184300362474128,0.7326345793199714,0.6866057638191863
808,14.0,21.0,4.0,12.0,14.0,77.0,1.0,0.21548929960939378,0.299059965181316,0.404728283220695,0.4564711574247737,0.4384639140938951,0.44985681404233435
